,user_id,follow_count,fans_count,gender,location,level,regis_year,regis_month,regis_day,properties,mileage,car_like,excellent_post_count,all_post_count,label
4130,桐庐洋塘,1,0,2,24,1,2018,5,5,1,550.0,17,0,0,False
4131,A阿涛15873880201,0,0,2,5,1,2018,3,3,1,540.0,93,0,0,False
4134,VittorioL,2,5,2,32,1,2017,8,8,1,1300.0,69,0,11,False
4136,艾彼,11,9,2,16,2,2015,1,1,1,13450.0,345,0,9,False
4137,2016100,4,7,2,7,1,2017,5,5,1,7450.0,3,0,15,False
4138,昂科威28T2016,0,1,2,30,1,2016,4,4,1,4910.0,125,0,1,False
4139,Wangyuan20131012,3,3,2,14,1,2018,6,6,1,1610.0,1,0,1,False
4140,骂我一下死个爹,15,23,2,153,2,2016,5,5,1,8070.0,3,0,25,False
4145,布拉格小勤快,0,6,2,171,1,2014,5,5,1,1320.0,77,0,1,False
4147,lovecare,0,7,2,13,1,2007,12,12,1,1230.0,391,0,1,False
4152,昊轩大仙,5,4,2,16,1,2014,8,8,1,1550.0,237,2,4,False
4158,druidjiang,1,1,2,16,1,2014,4,4,1,1720.0,355,0,1,False
4159,校车司机888,0,0,2,69,1,2017,9,9,1,630.0,17,0,0,False
4162,why8585,9,19,2,15,1,2008,4,4,1,1100.0,61,0,53,False
4164,SK棋行天下,10,17,2,48,1,2016,12,12,1,2680.0,208,0,25,False
4169,靠自己i,10,6,2,17,1,2015,8,8,1,2280.0,392,0,13,False
4172,浪的飞起的飞天猪,0,3,2,51,1,2016,11,11,1,620.0,35,0,3,False
4177,Bassi,119,146,2,15,3,2015,9,9,1,30680.0,47,2,44,False
4178,w15252699789,1,1,2,82,1,2016,10,10,1,930.0,222,0,9,False
4179,似水流年bvgh,0,0,2,86,1,2018,2,2,1,280.0,12,0,0,False
4180,一个人看鬼,2,3,2,37,1,2015,11,11,1,1640.0,41,0,0,False
4181,自由鱼水,0,0,2,35,1,2017,9,9,1,3490.0,18,0,0,False
4182,开心就好077,11,6,2,64,1,2016,8,8,1,2870.0,71,0,0,False
4183,神威仙人,3,0,2,20,1,2017,10,10,1,7400.0,137,0,1,False
4186,CatHuuuu,2,4,2,20,1,2016,1,1,1,660.0,142,0,2,False
4187,pp职业选手,4,2,2,16,1,2017,11,11,1,760.0,94,0,1,False
4188,yuing814,7,28,2,32,2,2015,5,5,1,10290.0,71,0,14,False
4193,心之绯衣,6,4,2,5,1,2017,7,7,1,3830.0,71,0,7,False
4195,于耀326,25,21,2,16,1,2015,12,12,1,4230.0,93,0,32,False
4197,hehehehhhehe,4,3,2,12,1,2016,12,12,1,3830.0,157,0,1,False
4202,原来账号换了,8,4,2,32,1,2018,4,4,1,2360.0,371,0,1,False
4203,cyyz312,7,9,2,15,1,2016,8,8,1,2110.0,58,0,4,False
4204,有机会跟你睡觉,0,0,2,50,1,2017,8,8,1,1810.0,81,0,0,False
4206,Bbb123213,0,0,2,64,1,2017,2,2,1,630.0,18,0,0,False
4207,峰子88520,9,15,2,8,1,2013,10,10,1,1460.0,5,0,9,False
4209,凯迪拉克来咯,8,4,2,204,1,2016,4,4,1,1260.0,255,0,7,False
4210,席桑为,3,2,2,4,1,2017,10,10,1,1280.0,17,0,0,False
4212,666666月左右,0,3,2,14,1,2016,1,1,1,560.0,100,0,0,False
4213,港城郭富城,1,6,2,14,1,2017,12,12,1,940.0,45,0,6,False
4218,qwert9908,1,0,2,5,1,2017,2,2,1,1190.0,11,0,0,False
4219,baccok,0,0,2,201,1,2017,5,5,1,890.0,17,0,0,False
4220,王自强强,0,1,2,9,1,2018,2,2,1,1000.0,56,0,1,False
4222,旧镇桥头,9,5,2,22,1,2015,4,4,1,3340.0,5,0,4,False
4225,小熊老中医,1,1,2,20,1,2016,8,8,1,1880.0,31,0,0,False
4228,panda_kungfu,7,7,2,25,1,2016,3,3,1,5720.0,5,0,5,False
4229,冷清风燕南飞,0,1,2,57,1,2015,10,10,1,3550.0,1,0,0,False
4231,xzq18377811110,1,1,2,22,1,2016,3,3,1,1780.0,23,0,0,False
4235,Toshioc,2,46,2,69,2,2015,4,4,1,8340.0,393,0,0,False
4237,天空飘来飘去哪里上班,0,0,2,57,1,2017,11,11,1,790.0,118,0,0,False
4239,MrYinyc,0,0,2,14,1,2017,11,11,1,1220.0,46,0,0,False
4240,加装很无聊,1,2,2,199,1,2016,9,9,1,1900.0,28,0,0,False
4244,妞的蛋蛋,28,26,2,77,1,2014,3,3,1,3160.0,61,0,3,False
4245,晚安2011,0,7,2,39,1,2011,5,5,1,1270.0,44,0,4,False
4246,圣骑士Luke,9,10,2,33,1,2016,12,12,1,4560.0,134,0,5,False
4247,MT不会爱了,14,18,2,20,1,2012,5,5,1,3260.0,313,0,66,False
4251,建筑设计鸽子,0,11,2,4,1,2018,1,1,1,1910.0,69,0,2,False
4252,振伯伯3322,0,0,2,140,1,2015,6,6,1,910.0,381,0,0,False
4255,情话虚心,9,11,2,67,1,2014,5,5,1,1390.0,25,0,2,False
4258,T_O_P___,0,0,2,15,1,2017,6,6,1,580.0,17,0,1,False
4263,何先生搞车,9,4,2,191,1,2016,8,8,1,1410.0,394,0,9,False
4268,Joe00628,1,2,2,137,1,2017,8,8,1,1340.0,94,0,2,False
4271,Lawless__张星宇,0,5,2,5,1,2017,8,8,1,1930.0,136,0,2,False
4275,小繁2016,0,3,2,55,1,2016,6,6,1,7290.0,395,0,0,False
4276,徐先生super,0,0,2,27,1,2016,11,11,1,1110.0,235,0,0,False
4277,放过自己1,7,19,2,19,2,2016,2,2,1,17770.0,208,0,13,False
4278,Spyro,1,2,2,133,1,2015,11,11,1,3450.0,396,0,0,False
4279,更高古,12,9,2,255,1,2017,8,8,1,6190.0,35,0,3,False
4280,一切来得及,7,6,2,183,1,2016,1,1,1,1040.0,61,0,0,False
4281,孤独的鑫哥哥,3,1,2,14,1,2017,6,6,1,1310.0,35,0,0,False
4282,你撞猪上了八,6,5,2,14,1,2014,11,11,1,4780.0,18,0,4,False
4284,汤点点6,4,4,2,179,1,2017,5,5,1,3140.0,110,0,6,False
4287,抵制鬼子的车,12,31,1,53,1,2011,8,8,1,1320.0,397,0,8,False
4289,敬鄣牧粮,1,0,2,21,1,2017,3,3,1,550.0,327,0,0,False
4290,潘恐械恼蕉匪GT,16,14,2,53,1,2014,11,11,1,830.0,398,0,0,False
4291,板车还是那个板车,0,2,2,4,1,2018,1,1,1,600.0,56,0,2,False
4292,岁月无声消逝i,0,0,2,16,1,2017,4,4,1,560.0,15,0,0,False
4293,车贷白帆,4,2,2,0,1,2016,5,5,1,1480.0,175,0,0,False
4297,Dishman,0,0,2,13,1,2017,3,3,1,2610.0,213,0,1,False
4298,小多mia,0,0,2,86,1,2018,1,1,1,470.0,134,0,2,False
4299,开场i,9,8,2,1,1,2016,1,1,1,1230.0,74,0,5,False
4309,不开豪车不装逼,6,2,2,20,1,2017,10,10,1,1800.0,1,0,0,False
4310,最美不过风景,1,2,2,5,1,2014,5,5,1,650.0,61,0,4,False
4312,any14,11,7,2,136,1,2015,10,10,1,3310.0,134,0,3,False
4313,请称呼我德华,4,2,2,19,1,2016,4,4,1,1250.0,350,0,1,False
4314,YangBink,9,15,2,5,1,2014,7,7,1,930.0,378,0,6,False
4315,不狂的爱,1,1,2,26,1,2015,2,2,1,4390.0,77,0,7,False
4316,0871A3,1,8,2,35,1,2014,9,9,1,2830.0,336,0,1,False
4325,ssc阿森123,195,83,2,20,1,2014,6,6,1,2900.0,50,0,3,False
4326,Eco_Boost,3,10,2,32,1,2014,5,5,1,6020.0,81,0,2,False
4327,三生烟火之缘尽三生,0,2,2,67,1,2016,2,2,1,1390.0,227,0,3,False
4328,南矶山君,0,5,2,136,1,2016,10,10,1,4370.0,327,0,0,False
4331,选个车真难111,212,62,2,56,1,2014,2,2,1,5070.0,110,0,21,False
4333,lwcailq,68,64,2,61,2,2013,5,5,2,10610.0,58,2,21,False
4337,小阿东93,5,21,2,64,1,2013,12,12,1,3550.0,58,0,35,False
4338,假装坚强2013,16,29,2,5,1,2013,9,9,1,2500.0,45,0,26,False
4341,迪迪周俊,0,0,2,32,1,2018,4,4,1,360.0,12,0,0,False
4342,横店诚信磁铁,4,1,2,22,1,2016,5,5,1,2300.0,292,0,0,False
4344,马马虎虎的熊,0,2,2,75,1,2014,4,4,1,1040.0,316,0,6,False
4356,不多先森丶,5,4,2,141,1,2016,2,2,1,1640.0,117,0,0,False
4361,RS___S,58,48,2,33,1,2015,12,12,1,1970.0,81,0,33,False
4364,傲气_凌云,0,4,2,11,1,2016,9,9,1,7030.0,71,0,0,False
4365,qwsszx,0,1,2,57,1,2011,8,8,1,780.0,249,0,4,False
4366,唯艾雪,18,24,2,9,1,2011,12,12,1,1720.0,143,0,19,False
4367,晚点遇到你,0,38,2,24,2,2017,3,3,1,12910.0,18,0,33,False
4370,罨罨,0,1,2,4,1,2015,12,12,1,990.0,98,0,0,False
4373,日出前让爱变延续,1,6,2,26,1,2015,7,7,1,1550.0,332,0,0,False
4375,桀骜i,4,1,2,32,1,2014,12,12,1,1200.0,399,0,3,False
4377,拯救美少女,27,39,2,15,1,2016,2,2,1,7210.0,398,0,5,False
4385,黄东旭abc,1,0,2,71,1,2017,3,3,1,1810.0,3,0,0,False
4386,栀子丶花开,81,74,2,4,1,2016,5,5,1,2000.0,1,0,63,False
4389,Jack小白小白,2,2,2,32,1,2015,11,11,1,3610.0,12,0,1,False
4391,bbbbbbbbvbbbbbbb,2,1,2,5,1,2017,11,11,1,430.0,17,0,1,False
4392,pengyizi,1,26,1,32,1,2016,10,10,1,3560.0,131,0,1,False
4393,蓝天白云MT,23,19,2,14,1,2016,8,8,1,3600.0,32,0,18,False
4398,撒子名字都有了,0,1,2,20,1,2017,12,12,1,290.0,65,0,0,False
4402,lq8677054,0,0,2,11,1,2017,8,8,1,680.0,46,0,0,False
4403,cq6515696,9,8,2,2,1,2015,5,5,1,2570.0,75,0,0,False
4404,宝马奥迪还是奔驰,2,5,2,71,1,2017,12,12,1,1130.0,118,0,2,False
4406,言言8,3,6,2,5,1,2017,12,12,1,340.0,33,0,1,False
4407,周周哥哥靓,10,7,2,4,1,2014,6,6,1,720.0,18,0,4,False
4409,A939639849,0,0,2,3,1,2017,10,10,1,1140.0,118,0,0,False
4410,且天下如尘芥,1,1,2,38,1,2016,1,1,1,930.0,18,0,0,False
4411,老司机wl,1,0,2,219,1,2017,2,2,1,2390.0,36,0,1,False
4412,森帮办公家具,2,5,2,32,1,2016,11,11,1,1480.0,35,0,27,False
4415,Zoufl123,0,0,2,4,1,2017,9,9,1,1690.0,224,0,0,False
4416,曹乾隆iop,0,4,2,15,1,2015,12,12,1,2660.0,54,0,0,False
4418,商城的爸爸,7,5,2,122,1,2016,6,6,1,2940.0,5,0,0,False
4419,秦岭祁悦,5,8,2,77,1,2017,2,2,1,2470.0,131,0,6,False
4420,晚安2011,0,7,2,39,1,2011,5,5,1,1270.0,44,0,4,False
4421,pocncm,24,23,2,16,1,2014,3,3,1,5920.0,107,0,63,False
4423,1991日产GTR,2,4,2,133,1,2017,6,6,1,5040.0,133,0,42,False
4425,93719liy,0,0,2,162,1,2018,4,4,1,1600.0,17,0,0,False
4427,sixiangnerv,10,14,2,37,1,2016,1,1,1,3120.0,23,0,9,False
4428,闽Hshaowu,2,8,2,113,1,2014,11,11,1,4310.0,132,0,5,False
4429,荣盛堂古玩,1,0,2,84,1,2017,9,9,1,1350.0,160,0,0,False
4430,林艺红,1,0,2,125,1,2018,2,2,1,350.0,17,0,0,False
4431,王雨1986,42,25,2,30,1,2015,9,9,1,2830.0,85,0,43,False
4432,只手遮天God,0,0,2,14,1,2018,1,1,1,530.0,134,0,0,False
4433,王磊hftdtydd,0,4,2,14,1,2016,7,7,1,1120.0,1,0,5,False
4435,wing_ak47,4,4,2,20,1,2015,5,5,1,730.0,163,0,0,False
4436,还是快,0,0,2,12,1,2018,1,1,1,1300.0,94,0,0,False
4437,曾大白话,4,3,2,140,1,2014,10,10,1,830.0,16,0,0,False
4439,小姐请靠边,0,4,2,39,1,2015,3,3,1,560.0,19,0,0,False
4440,好吃的地瓜9,11,4,2,88,1,2018,2,2,1,1120.0,12,0,0,False
4441,闫黎明1111,0,0,2,57,1,2018,2,2,1,760.0,134,0,1,False
4442,MarsLF,0,1,2,32,1,2015,11,11,1,1700.0,40,0,5,False
4443,蜗牛868,7,20,2,20,1,2017,2,2,1,620.0,19,0,89,False
4447,无法穷尽,2,1,2,11,1,2017,3,3,1,3900.0,17,0,1,False
4448,年华似水流走,0,0,2,39,1,2017,12,12,1,1460.0,91,0,0,False
4449,情子666,0,0,2,5,1,2017,12,12,1,930.0,105,0,0,False
4452,sj464,2,0,2,5,1,2018,2,2,1,1280.0,178,0,0,False
4456,{x,1,0,2,5,1,2017,8,8,1,3680.0,52,0,0,False
4458,zc00757,0,0,2,116,1,2017,12,12,1,1060.0,12,0,0,False
4461,PPZYD,2,1,2,77,1,2018,1,1,1,980.0,24,0,1,False
4467,浦江小摩的,2,2,2,69,1,2016,6,6,1,2600.0,81,0,5,False
4469,Daysxhj,6,7,2,16,1,2017,1,1,1,1230.0,136,0,21,False
4471,最初ii,0,8,2,7,1,2015,11,11,1,3730.0,2,0,1,False
4473,晨光77,1,6,2,16,1,2016,4,4,1,1660.0,22,0,6,False
4474,打发点咯,1,10,2,15,2,2012,4,4,1,11780.0,61,1,30,False
4477,猫与玛格丽特,0,0,2,4,1,2017,9,9,1,1700.0,17,0,0,False
4482,有色股,1,0,2,32,1,2017,9,9,1,1540.0,15,0,1,False
4483,沈贤栋,25,16,2,12,1,2011,4,4,1,3780.0,345,0,8,False
4488,f0restBambiJQgarN,1,2,2,5,1,2016,12,12,1,1800.0,18,0,2,False
4489,装NMB,16,12,2,132,1,2016,9,9,1,3010.0,18,0,11,False
4490,别了温哥华2013,42,15,2,41,1,2013,8,8,1,2070.0,313,0,0,False
4491,8888,3,2,2,235,1,2015,4,4,1,1280.0,11,0,3,False
4494,偶像Se7en,0,2,2,26,1,2017,11,11,1,230.0,69,0,1,False
4496,mojohn1110,29,26,2,4,1,2015,12,12,1,820.0,120,0,6,False
4504,林不托洛夫斯基,0,2,1,5,1,2016,6,6,1,640.0,35,0,0,False
4505,柠檬做的眼睛,1,2,2,32,1,2014,4,4,1,3000.0,18,0,0,False
4507,再续钱缘欧阳,11,6,2,56,1,2015,3,3,1,860.0,34,0,4,False
4509,蜗牛868,7,20,2,20,1,2017,2,2,1,620.0,19,0,89,False
4519,davidliulian,0,0,2,32,1,2018,3,3,1,600.0,42,0,0,False
4520,素问天枢丶,1,1,2,237,1,2016,7,7,1,2730.0,71,0,1,False
4522,凡哥飞车,0,0,2,15,1,2017,7,7,1,1710.0,115,0,0,False
4524,华顺传媒,0,0,2,137,2,2016,2,2,1,11720.0,33,0,2,False
4527,大逍哥,1,1,2,194,1,2018,1,1,1,970.0,94,0,0,False
4529,花雕茯苓猪2013,5,15,2,59,1,2013,10,10,1,4720.0,5,0,32,False
4530,c871092019,0,0,2,193,1,2018,2,2,1,830.0,23,0,0,False
4531,专业填夜光钉,1,0,2,15,1,2018,3,3,1,1100.0,33,0,0,False
4532,龙虾123123,0,0,1,101,1,2017,12,12,1,210.0,31,0,0,False
4534,秋天不回来123456,1,2,2,16,1,2017,7,7,1,2830.0,160,0,0,False
4537,情话虚心,9,11,2,67,1,2014,5,5,1,1390.0,25,0,2,False
4538,疯子傲,14,10,2,20,1,2014,4,4,1,1160.0,400,0,11,False
4540,雨后踹树,1,3,2,4,2,2017,1,1,1,11510.0,3,1,6,False
4541,涛子同W,1,20,2,51,1,2017,3,3,1,1720.0,1,0,15,False
4543,dfv666999,0,0,2,5,1,2017,7,7,1,1840.0,35,0,0,False
4547,森帮办公家具,2,5,2,32,1,2016,11,11,1,1480.0,35,0,27,False
4548,青春中的老牛,5,22,2,16,1,2014,4,4,1,6410.0,142,0,33,False
4551,JwMark,0,0,2,5,1,2018,2,2,1,2010.0,19,0,0,False
4558,非凡之恋2014,9,8,2,32,1,2013,9,9,1,2130.0,143,0,6,False
4563,xainyumaoyi,2,2,2,13,1,2017,7,7,1,730.0,15,0,0,False
4566,qc汽车,0,2,2,4,1,2014,6,6,1,550.0,11,0,0,False
4568,BMWx6车主,0,1,2,57,1,2017,6,6,1,1150.0,14,0,0,False
4571,benzamga45,1,2,2,4,1,2017,8,8,1,1880.0,17,0,6,False
4575,liaofazhi,15,32,2,20,1,2011,3,3,1,3050.0,22,0,44,False
4576,gengtingke,0,0,2,56,1,2017,5,5,2,6580.0,105,0,1,False
4577,1996江,0,0,2,16,1,2017,12,12,1,770.0,69,0,0,False
4579,你的爱就是现在,24,21,2,57,1,2016,8,8,1,2340.0,3,0,10,False
4584,我就来看看吧,7,10,2,5,1,2015,4,4,1,550.0,18,0,1,False
4585,Leo发海,15,20,2,41,1,2016,12,12,1,890.0,25,0,21,False
4594,systena,25,25,2,5,1,2011,10,10,1,5880.0,71,0,19,False
4612,灰机灰不高咯,1,4,2,5,1,2017,10,10,1,1210.0,118,0,4,False
4615,Tesiro888,0,2,2,180,1,2017,3,3,1,2970.0,256,0,5,False
4617,云湖老金,12,3,2,84,1,2016,5,5,1,3160.0,3,0,0,False
4618,王铁已不是厨子,6,6,2,5,1,2015,1,1,1,2440.0,401,1,4,False
4619,OZC007,141,13,2,20,1,2015,6,6,1,4350.0,111,0,1,False
4620,sjjgg,29,23,2,61,1,2016,5,5,1,6750.0,101,0,4,False
4621,荏苒左右,3,1,2,150,1,2016,1,1,1,1890.0,35,0,1,False
4622,这个李峥不太冷,0,0,2,68,1,2017,8,8,1,1440.0,53,0,0,False
4624,小葛美滋滋,20,18,2,58,1,2017,9,9,1,2390.0,22,0,9,False
4627,Ghost_He,3,5,2,121,1,2014,3,3,1,3400.0,18,0,2,False
4629,捷豹速度,1,0,2,176,1,2017,11,11,1,770.0,17,0,0,False
4630,厄运旋律,0,0,2,5,1,2018,4,4,1,530.0,371,0,0,False
4633,dabao6661,6,3,2,69,1,2014,10,10,1,2020.0,16,0,7,False
4634,IshiYoo1984,2,2,2,125,1,2018,4,4,1,1240.0,5,0,1,False
4638,摇铃96,32,24,2,6,1,2013,9,9,1,4340.0,16,0,64,False
4642,xx131452000,1,2,2,84,1,2017,11,11,1,1020.0,136,0,3,False
4647,272733546,1,6,2,11,1,2014,7,7,1,3440.0,281,0,8,False
4649,C毛子,16,8,2,32,1,2014,4,4,1,1220.0,402,0,2,False
4651,泠1989,0,0,1,11,1,2016,11,11,1,820.0,385,0,0,False
4656,思念佳人911,3,6,2,16,1,2015,10,10,1,1760.0,1,0,0,False
4657,名字不好起巛,15,12,2,48,1,2016,9,9,1,1400.0,51,0,2,False
4658,Lsw1994,2,38,2,13,1,2016,7,7,1,7330.0,130,1,15,False
4659,长生的车,2,5,2,11,1,2016,2,2,1,1160.0,22,0,2,False
4660,发发呆16,10,10,2,13,1,2015,2,2,1,1050.0,18,0,3,False
4662,waterlulu,9,16,2,32,1,2011,7,7,1,2020.0,18,0,14,False
4663,小闫1986,3,3,2,56,1,2014,8,8,1,3160.0,2,0,0,False
4667,kammy888,0,0,2,4,1,2017,9,9,1,2590.0,18,0,0,False
4670,骑猪丶逛街,8,2,2,23,1,2017,9,9,1,960.0,106,0,0,False
4689,zhiwei123123,1,2,2,29,1,2016,5,5,1,550.0,235,0,4,False
4692,听风讲我,0,3,2,121,1,2016,5,5,1,550.0,3,0,0,False
4694,杀克重123,1,6,2,12,1,2017,7,7,1,560.0,52,0,1,False
4695,余泽利,2,1,2,4,1,2016,5,5,1,740.0,87,0,0,False
4696,有刺的鱼,8,35,2,13,1,2014,10,10,1,3400.0,19,0,9,False
4699,沈阳鑫乔乔美业,1,0,2,53,1,2018,1,1,1,100.0,351,0,0,False
4701,小黄青花世家,26,27,2,154,1,2014,9,9,1,7430.0,112,0,17,False
4702,小艾踹科比,2,10,2,165,1,2013,9,9,1,3260.0,50,0,1,False
4705,情兽1477,14,9,2,24,1,2013,7,7,2,2150.0,143,0,2,False
4709,zxc技惊四座,24,12,2,3,2,2013,5,5,2,13180.0,36,0,4,False
4712,无敌威001,4,4,2,5,1,2015,6,6,1,940.0,61,0,0,False
4713,昂科威28T2016,0,1,2,30,1,2016,4,4,1,4910.0,125,0,1,False
4714,逸飞摄影器材,3,3,2,118,1,2013,8,8,1,3820.0,107,0,1,False
4716,leo航,2,1,2,68,1,2017,6,6,1,2030.0,35,0,0,False
4722,这话我就不爱听了,2,1,2,57,1,2016,3,3,1,2750.0,218,0,0,False
4723,acao529,1,1,2,32,1,2015,10,10,1,1580.0,34,0,0,False
4724,Stevensss,21,3,2,4,1,2016,3,3,1,920.0,350,0,0,False
4726,冲向4儿子,22,25,2,14,1,2016,9,9,1,2730.0,108,0,12,False
4727,我就想买个百万级的车,0,0,2,145,1,2016,12,12,1,1010.0,18,0,0,False
4728,夕阳星河,2,3,2,13,1,2016,5,5,1,1680.0,367,0,0,False
4730,Z天,6,2,2,49,1,2016,1,1,1,1590.0,403,0,0,False
4732,只爱大汉,18,18,2,39,1,2012,11,11,1,600.0,134,0,41,False
4733,人生百般滋味,2,3,2,33,1,2016,1,1,1,1800.0,197,0,16,False
4734,眼神cc,7,19,2,105,1,2016,7,7,1,2390.0,231,0,16,False
4736,小熊熊miao,0,3,2,23,1,2014,7,7,1,550.0,170,0,2,False
4741,北野武影子,209,247,2,175,1,2009,2,2,1,3270.0,222,0,204,False
4747,A_型塑发,5,2,2,5,1,2017,2,2,1,1940.0,18,0,0,False
4749,Just笨蛋,2,2,2,12,1,2017,3,3,1,3790.0,81,0,2,False
4751,喜爱007,7,5,2,15,1,2014,10,10,1,3880.0,331,0,12,False
4752,pake65,18,12,2,13,1,2011,9,9,1,1610.0,108,0,25,False
4757,老了也牛b,10,24,2,5,1,2017,2,2,1,6220.0,18,0,19,False
4758,叱咤男神小明,1,5,2,32,1,2015,11,11,1,2210.0,193,0,0,False
4761,有一个考拉滴滴滴,0,26,2,20,1,2016,8,8,1,5450.0,42,0,5,False
4762,抖啊抖啊抖,7,16,2,20,1,2012,11,11,1,2050.0,42,0,15,False
4763,liuzhe0918,1,13,2,7,1,2015,4,4,1,4290.0,42,0,1,False
4764,boom波,0,0,2,164,1,2017,2,2,1,970.0,117,0,0,False
4765,Denim_WZ,0,0,2,13,1,2018,1,1,1,110.0,23,0,0,False
4771,mrlchen,154,79,2,39,1,2017,8,8,2,590.0,15,0,2,False
4774,东川一枝花,10,9,2,16,1,2015,6,6,1,3600.0,404,1,8,False
4778,仙水亦仙道,8,6,2,22,1,2016,4,4,1,2300.0,81,0,0,False
4783,asiaeve,0,0,2,5,1,2017,12,12,1,250.0,45,0,1,False
4784,老恒,0,9,2,62,1,2014,9,9,1,3620.0,405,0,7,False
4786,yuandc,81,43,2,68,1,2014,6,6,1,6160.0,406,5,8,False
4789,FLozA,30,51,2,33,2,2013,9,9,1,13750.0,31,2,39,False
4793,Bassi,119,146,2,15,3,2015,9,9,1,30680.0,47,2,44,False
4795,liujingnan789001,4,3,2,19,1,2016,10,10,1,2660.0,407,0,3,False
4798,菊紧张呀,1,2,2,5,1,2018,4,4,1,960.0,148,0,1,False
4799,浩浩浩Gg,2,1,2,99,1,2016,12,12,1,1030.0,131,0,0,False
4800,Lastsimulacrum,7,4,2,5,1,2016,10,10,1,1960.0,408,0,2,False
4804,达格尼,10,38,2,190,2,2016,2,2,1,8950.0,77,2,37,False
4807,爱的就是你1989,34,34,2,4,3,2016,4,4,1,20780.0,258,1,3,False
4815,小恩123,7,0,2,61,1,2017,11,11,1,1880.0,2,0,0,False
4816,潍泓洛,2,0,2,32,1,2017,10,10,1,5440.0,371,0,1,False
4819,余姚永盛Cheung,1,3,2,5,1,2015,5,5,1,900.0,227,0,0,False
4825,邰庆凯,7,3,2,196,1,2015,9,9,1,7620.0,409,0,6,False
4826,dhdf9818,4,3,2,247,1,2016,9,9,1,1840.0,42,0,0,False
4827,希希5148,15,16,2,50,1,2015,1,1,1,3260.0,42,0,3,False
4828,总是无言,0,6,2,193,1,2014,6,6,1,1350.0,11,0,0,False
4829,光泥,1,1,2,51,1,2012,8,8,1,3150.0,10,0,2,False
4830,要的是踏实求的是心安,21,9,2,55,1,2011,12,12,1,4110.0,410,0,12,False
4831,墙外拽红杏,0,3,2,22,1,2014,4,4,1,1600.0,34,0,0,False
4832,格式人生,59,43,2,62,1,2015,2,2,1,2130.0,45,0,20,False
4833,嘻哈小菜,0,0,2,14,1,2017,4,4,1,1790.0,1,0,0,False
4834,ZouMxzz,4,3,2,46,1,2018,1,1,1,1100.0,47,0,1,False
4835,金光闪,3,0,2,97,1,2017,9,9,1,1340.0,1,0,0,False
4838,tangxiangjun123,0,1,2,15,1,2016,7,7,1,600.0,42,0,0,False
4846,Jane_yuan,0,2,2,4,1,2014,5,5,1,640.0,18,0,1,False
4847,daydaylnl,0,0,2,73,1,2017,6,6,1,4060.0,46,0,0,False
4860,超哥哥呢,0,4,2,4,1,2017,4,4,1,4400.0,83,0,1,False
4862,三林扛把子,1,0,2,32,1,2017,9,9,1,1410.0,15,0,0,False
4863,Terrance31,3,2,2,4,1,2017,10,10,1,870.0,80,0,1,False
4864,金先生Ben,1,7,2,12,1,2017,6,6,1,1040.0,35,0,11,False
4865,笑笑哥啊,4,3,2,133,1,2015,10,10,1,1290.0,18,0,4,False
4867,爱媳妇186,1,4,2,68,1,2015,2,2,1,1070.0,190,0,2,False
4869,pocncm,24,23,2,16,1,2014,3,3,1,5920.0,107,0,63,False
4874,并不好过,0,0,2,122,1,2018,2,2,1,220.0,12,0,0,False
4875,dengbindiy,2,5,2,20,1,2013,6,6,1,5380.0,34,0,13,False
4880,ganshuai200409,0,1,2,5,1,2017,2,2,1,1120.0,1,0,0,False
4881,_se8en,1,12,2,3,1,2011,9,9,1,1640.0,183,0,10,False
4882,看看而已的,5,3,2,7,1,2015,11,11,1,570.0,98,0,0,False
4885,POLO_307,8,8,2,146,2,2010,8,8,1,8610.0,18,0,2,False
4889,仙桃车神,33,21,2,37,1,2015,12,12,1,1780.0,189,0,22,False
4890,毕哒哒,0,0,2,13,1,2018,5,5,1,570.0,3,0,0,False
4892,牧师与森蚺,0,0,2,35,1,2016,11,11,1,2720.0,81,0,1,False
4896,孟华丹,0,2,2,69,1,2008,9,9,1,5010.0,371,0,0,False
4898,Forbes888,0,0,2,3,1,2017,12,12,1,430.0,33,0,1,False
4901,WH20,1,0,2,29,1,2017,1,1,1,2210.0,196,0,1,False
4902,曾经的王丶,6,4,2,20,1,2015,2,2,1,6560.0,93,0,27,False
4911,Sean_E87,4,9,1,20,1,2015,5,5,1,550.0,288,0,7,False
4912,汪和萌,1,1,2,5,1,2018,2,2,1,2710.0,2,0,0,False
4917,木偶alix,2,1,2,112,1,2016,3,3,1,2820.0,2,0,0,False
4920,隔壁老王来看看,1,1,2,38,1,2016,12,12,1,1100.0,25,0,7,False
4921,轮回de爱,6,13,2,5,1,2017,8,8,1,4970.0,42,0,3,False
